"NtsbNo","EventType","Mkey","EventDate","City","State","Country","ReportNo","N#","SerialNumber","HasSafetyRec","Mode","ReportType","OriginalPublishedDate","DocketOriginalPublishedDate","HighestInjuryLevel","FatalInjuryCount","SeriousInjuryCount","MinorInjuryCount","OnboardInjuryCount","OnGroundInjuryCount","ProbableCause","Findings","EventID","Latitude","Longitude ","Make","Model","AirCraftCategory","AirportID","AirportName","AmateurBuilt","NumberOfEngines","EngineType","Scheduled","PurposeOfFlight","FAR","AirCraftDamage","WeatherCondition","Operator","BroadPhaseofFlight","ReportStatus","RepGenFlag","MostRecentReportType","DocketUrl","ReportUrl"
"CEN09CA516","ACC","74507","2009-08-10T10:35:00Z","Harlan","Iowa","United States",,"N4598","1068","false","Aviation","DirectorBrief","2010-10-21T04:00:00Z","2009-11-30T14:49:00Z","None","0","0","0","0","0","The pilot's failure to perform accurate weight and balance calculations which resulted in exceeding the maximum takeoff weight and the airplane's climb capability.","Personnel issues - Task performance - Planning/preparation - Weight/balance calculations - Pilot, Aircraft - Aircraft oper/perf/capability - Aircraft capability - Maximum weight - Capability exceeded, Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome",,"41.584999000000003","-95.343886999999995","GRUMMAN ACFT ENG COR-SCHWEIZER","G-164A","AIR","HNR","Harlan Municipal Airport","false","1","REC",,"AAPL","137","Substantial","VMC","Paulsen Ag Spraying","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74507","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74507/pdf"
"ERA09LA444","ACC","74461","2009-08-05T23:15:00Z","Fayetteville","North Carolina","United States",,"N328EN","281","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-31T18:56:00Z","Serious","0","1","0","1","0","An in-flight encounter with convective clouds resulting in moderate turbulence and serious injury to a flight attendant.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Contributed to outcome",,"34.988056","-78.874724999999998","BOEING OF CANADA/DEHAV DIV","DHC-8-311","AIR",,,"false","2","TP","SCHD",,"121","None","VMC","PIEDMONT AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74461","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74461/pdf"
"DCA09CA069","ACC","74453","2009-08-04T17:15:00Z","Louisville","Kentucky","United States",,"N8543F","7543","false","Aviation","DirectorBrief","2017-02-23T05:00:00Z","2017-07-19T13:32:00Z","Serious","0","1","1","2","0","an inadvertent encounter with convective turbulence.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"38.175834000000002","-85.736946000000003","BOMBARDIER INC","CL-600-2B19","AIR",,,"false","2","TF","SCHD",,"121","Minor","IMC","PINNACLE AIRLINES INC","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74453","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74453/pdf"
"CEN09LA503","ACC","74469","2009-08-04T12:45:00Z","Waterloo","Iowa","United States",,"N60747","401B-1000","false","Aviation","DirectorBrief","2010-05-28T04:00:00Z","2010-03-04T19:38:00Z","None","0","0","0","0","0","A loss of engine power for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"42.556944999999999","-92.400276000000005","AIR TRACTOR","AT401","AIR",,,"false","1","TP","NSCH","AAPL","137","Substantial","VMC","Dakota Executive Flight, Inc","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74469","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74469/pdf"
"CEN09CA483","ACC","74428","2009-08-03T08:30:00Z","Royal","Iowa","United States",,"N6701Z","25-2308","false","Aviation","DirectorBrief","2009-10-19T04:00:00Z","2009-08-20T16:32:00Z","Minor","0","0","1","1","0","The pilot's failure to maintain clearance from the crop during an aerial application maneuver.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Psychological - Attention/monitoring - Monitoring environment - Pilot, Environmental issues - Physical environment - Object/animal/substance - (general) - Response/compensation",,"43.060001","-95.800003000000004","PIPER","PA-25-235","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","Hoppe Air Service LLC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74428","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74428/pdf"
"ERA09LA435","ACC","74425","2009-08-01T19:00:00Z","West Point","Virginia","United States",,"N1999G","LJ-319","false","Aviation","DirectorBrief","2010-12-20T05:00:00Z","2010-08-17T15:09:00Z","Fatal","1","0","0","1","0","The inadvertent deployment of the instructor's reserve parachute.","Personnel issues - Action/decision - Action - Incorrect action selection - Passenger",,"37.521388999999999","-76.762778999999995","BEECH","B90","AIR",,,"false","2","TP",,"SKYD","091","Substantial","VMC","Rampart Aviation, Inc.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74425","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74425/pdf"
"CEN09CA482","ACC","74418","2009-07-31T19:10:00Z","Conway","Arkansas","United States",,"N521SP","18258321","false","Aviation","DirectorBrief","2009-10-19T04:00:00Z","2009-08-27T20:36:00Z","None","0","0","0","0","0","The pilot's improper recovery from a bounced landing.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Landing flare - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"35.177500999999999","-92.334998999999996","CESSNA","182K","AIR","12A","Arkavalley Airport","false","1","REC",,"PUBS","091","Substantial","VMC","DEPARTMENT OF ARKANSAS STATE POLICE","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74418","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74418/pdf"
"ERA09LA431","ACC","74415","2009-07-31T11:00:00Z","Minter City","Mississippi","United States",,"N60237","502B-0322","false","Aviation","DirectorBrief","2010-07-22T04:00:00Z","2010-05-07T16:36:00Z","Serious","0","1","0","1","0","The pilot’s failure to maintain airspeed while maneuvering at a low altitude, resulting in an aerodynamic stall.","Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained",,"33.75","-90.300003000000004","AIR TRACTOR","AT502","AIR","NONE","Private Airstrip","false","1","TP",,"AAPL","137","Substantial","VMC","William Jeff Jones","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74415","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74415/pdf"
"CEN09IA606","INC","74805","2009-07-30T21:02:00Z","Traverse City","Michigan","United States",,"N452XJ","340B-452","false","Aviation","DirectorBrief","2010-08-12T04:00:00Z","2010-05-26T15:08:00Z","None","0","0","0","0","0","The flight attendant's incapacitation due to an anxiety attack.","Personnel issues - Physical - Impairment/incapacitation - (general) - Cabin crew",,"44.741664","-85.582496000000006","SAAB","340B","AIR",,,"false","2","TP","SCHD",,"121","None","VMC","Mesaba Aviation, Inc.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74805","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74805/pdf"
"ERA09CA428","ACC","74402","2009-07-29T10:50:00Z","Dundee","Mississippi","United States",,"N502AJ","5020054","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-09-18T18:41:00Z","Minor","0","0","1","1","0","The pilot's failure to maintain aircraft control during takeoff.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Climb rate - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"34.684443999999999","-90.341941000000006","AIR TRACTOR","AT502","AIR","NONE","Paul's Airstrip","false","1","TP",,"AAPL","137","Substantial","VMC","Kevin Bailey Jones","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74402","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74402/pdf"
"WPR09LA374","ACC","74400","2009-07-29T04:15:00Z","Firebaugh","California","United States",,"N23189","301-0366","false","Aviation","DirectorBrief","2010-07-22T04:00:00Z","2010-05-10T19:03:00Z","None","0","0","0","0","0","A total loss of engine power due to fuel exhaustion that was due to the failure of company ground personnel to refuel the airplane. Contributing to the accident was unsuitable terrain for a forced landing.","Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Aircraft - Fluids/misc hardware - Fluids - Fuel - Fluid level, Personnel issues - Action/decision - Action - Lack of action - Ground crew",,"36.907221999999997","-120.514999","AIR TRACTOR","AT-301","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","Bob J. Spain","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74400","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74400/pdf"
"WPR09LA373","ACC","74390","2009-07-28T11:00:00Z","Riverdale","California","United States",,"N8741H","1508","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-09-11T22:04:00Z","Minor","0","0","1","1","0","The partial loss of engine power due to the failure of the engine's supercharger-blower.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng supercharger - Failure",,"36.418334000000002","-119.951942","GRUMMAN","G164","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","Kennys Crop Dusting Inc.","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74390","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74390/pdf"
"DCA09FA068","ACC","74388","2009-07-27T16:30:00Z","Norfolk","Virginia","United States",,"N135HQ","17000224","false","Aviation","DirectorBrief","2015-11-10T05:00:00Z","2015-12-29T12:05:00Z","Serious","0","1","1","2","0","an inadvertent encounter with convective turbulence that resulted in serious injuries to a flight attendant.","Environmental issues - Conditions/weather/phenomena - Turbulence - Convective turbulence - Effect on personnel",,"36.894443000000003","-76.20111","EMBRAER","EMB170","AIR",,,"false","2","TF","SCHD",,"121","None","VMC","Republic Airlines Inc.,","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74388","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74388/pdf"
"ERA09LA427","ACC","74401","2009-07-27T11:30:00Z","Mount Holly","New Jersey","United States",,"N1494X","34-7570262","false","Aviation","DirectorBrief","2011-08-11T04:00:00Z","2011-06-14T17:17:00Z","None","0","0","0","0","0","A hard landing on an unknown date, resulting in damage to the left main landing gear support fitting.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Damaged/degraded",,"39.938887999999999","-74.840553","PIPER","PA-34-200T","AIR","VAY","South Jersey Regional Airport","false","2","REC",,"POSI","091","Substantial","VMC","Air Transport Inc.","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74401","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74401/pdf"
"ERA09CA424","ACC","74383","2009-07-26T16:40:00Z","Rhinebeck","New York","United States",,"N19157","162J","false","Aviation","DirectorBrief","2009-11-09T05:00:00Z","2009-09-17T20:30:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control of the airplane during the takeoff roll. Contributing to the accident was a depression near the edge of the turf runway that the airplane encountered during the takeoff roll.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Environmental issues - Physical environment - Runway/land/takeoff/taxi surface - (general) - Contributed to outcome, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"41.969444000000003","-73.857780000000005","WHITE","New Standard","AIR","NY94","Old Rhinebeck Airport","false","1","REC",,"OWRK","091","Substantial","VMC","Old Rhinebeck Air Shows","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74383","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74383/pdf"
"CEN09CA470","ACC","74387","2009-07-23T12:30:00Z","Bismarck","North Dakota","United States",,"N405DD","LJ1748","false","Aviation","DirectorBrief","2009-10-19T04:00:00Z","2009-08-28T21:52:00Z","None","0","0","0","0","0","The cabin entry door inadvertently opening during initial climb.","Aircraft - Aircraft structures - Doors - Passenger/crew doors - Unintentional use/operation",,"46.772776999999998","-100.745834","RAYTHEON AIRCRAFT COMPANY","C90A","AIR","BIS","Bismarck Municipal Airport","false","2","TP",,"EXEC","091","Substantial","VMC","UND Aerospace Foundation","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74387","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74387/pdf"
"CEN09CA469","ACC","74386","2009-07-23T11:30:00Z","Miller","Missouri","United States",,"N6689Z","25-2302","false","Aviation","DirectorBrief","2009-10-19T04:00:00Z","2009-08-28T22:24:00Z","Serious","0","1","0","0","1","The failure of the operator to shut down aircraft while conducting servicing which resulted in a ground person being struck by the rotating aircraft propeller.","Organizational issues - Support/oversight/monitoring - Oversight - Oversight of operation - Operator, Personnel issues - Action/decision - Action - Incorrect action performance - Ground crew, Aircraft - Aircraft handling/service - (general) - (general) - Incorrect use/operation",,"37.266666000000001","-93.933334000000002","PIPER","PA-25-235","AIR","PVT","Kingsley Field","false","1","REC",,"AAPL","137","None","VMC","Plane Cents Aviation","Standing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74386","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74386/pdf"
"WPR09LA362","ACC","74349","2009-07-22T14:47:00Z","Elma","Washington","United States",,"N6422U","2169","false","Aviation","DirectorBrief","2010-07-22T04:00:00Z","2010-06-18T18:35:00Z","Fatal","1","0","0","1","0","A total loss of engine power during cruise flight due to the fatigue failure of the number 4 cylinder connecting rod.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Failure, Aircraft - Fluids/misc hardware - Fluids - Oil - Fluid level, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng oil sys - Not specified, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip eng cyl section - Fatigue/wear/corrosion",,"47.041389000000002","-123.43472199999999","MOONEY","M20C","AIR",,,"false","1","REC",,"AOBV","091","Destroyed","VMC","Donald C Mead","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74349","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74349/pdf"
"ANC09LA072","ACC","74354","2009-07-22T09:40:00Z","Iliamna","Alaska","United States",,"N68088","1197","false","Aviation","DirectorBrief","2010-05-11T04:00:00Z","2010-04-02T12:51:00Z","None","0","0","0","0","0","The pilot's selection of an unsuitable landing/takeoff area with an unfavorable wind.","Personnel issues - Action/decision - Info processing/decision - Decision making/judgment - Pilot, Environmental issues - Physical environment - Terrain - Water - Contributed to outcome, Aircraft - Aircraft oper/perf/capability - (general) - (general) - Capability exceeded, Environmental issues - Conditions/weather/phenomena - Wind - Variable wind - Effect on operation, Environmental issues - Conditions/weather/phenomena - Wind - (general) - Decision related to condition",,"59.934722000000001","-156.42111199999999","DEHAVILLAND","BEAVER DHC-2","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","ILIAMNA AIR TAXI INC","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74354","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74354/pdf"
"CEN09CA452","ACC","74336","2009-07-21T07:30:00Z","New England","North Dakota","United States",,"N2027K","1577","false","Aviation","DirectorBrief","2011-04-28T04:00:00Z","2009-08-28T22:03:00Z","Minor","0","0","1","1","0","The loss of engine power for undetermined reasons while maneuvering at low altitude.","Aircraft - Aircraft oper/perf/capability - (general) - (general) - Not specified, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"46.464443000000003","-102.990837","WEATHERLY AVIATION CO INC","620B","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","Air Dakota Flite, Inc.","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74336","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74336/pdf"
"WPR09CA358","ACC","74330","2009-07-20T06:15:00Z","Rockland","Idaho","United States",,"N7813T","1Z026-27","false","Aviation","DirectorBrief","2009-10-19T04:00:00Z","2009-09-11T20:57:00Z","Minor","0","0","1","1","0","The pilot's failure to maintain clearance from the terrain during an aerial application reversal turn.","Environmental issues - Conditions/weather/phenomena - Turbulence - Terrain induced turbulence - Effect on operation, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"42.555278000000001","-112.90499800000001","WSK-PZL MEILEC","PZL M18B","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","AGRIJET INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74330","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74330/pdf"
"ERA09FA411","ACC","74315","2009-07-17T09:10:00Z","Hayesville","North Carolina","United States",,"N778RK","R18200480","false","Aviation","DirectorBrief","2010-07-22T04:00:00Z","2010-05-07T17:48:00Z","Fatal","1","0","0","1","0","Flight into terrain for undetermined reasons.","Environmental issues - Conditions/weather/phenomena - Ceiling/visibility/precip - Below VFR minima - Effect on operation, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"35.150554","-83.748053999999996","CESSNA","R182","AIR",,,"false","1","REC",,"POSI","091","Destroyed","IMC","Houston Air Inc.","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74315","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74315/pdf"
"ANC09TA068","ACC","74307","2009-07-16T09:45:00Z","Anchorage","Alaska","United States",,"N4UA","32851","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-09-09T19:05:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control while landing in a crosswind, which resulted in a ground-loop.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Effect on equipment",,"61.213611","-149.84445099999999","CESSNA","180A","AIR","MRI","Merrill Field","false","1","REC",,"PUBU","PUBU","Substantial","VMC","ANCHORAGE COMMUNITY COLLEGE","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74307","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74307/pdf"
"CEN09LA447","ACC","74325","2009-07-16T06:40:00Z","Suring","Wisconsin","United States",,"N9747G","18801587T","false","Aviation","DirectorBrief","2010-05-11T04:00:00Z","2010-03-04T19:48:00Z","None","0","0","0","0","0","A loss of engine power resulting from the fatigue failure of the crankshaft due to the loss of engine case through-bolt torque. Contributing to the engine failure was the operator's failure to overhaul the engine in accordance with the manufacturer's recommended guidelines.","Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Fatigue/wear/corrosion, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Incorrect service/maintenance, Personnel issues - Action/decision - Action - Incorrect action performance - Owner/builder, Personnel issues - Task performance - Maintenance - (general) - Owner/builder",,"44.884166","-88.458053000000007","CESSNA","A188B","AIR",,,"false","1","REC",,"AAPL","137","Substantial","VMC","NICOLET AIR LLC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74325","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74325/pdf"
"CEN09LA446","ACC","74324","2009-07-15T18:14:00Z","Tuscola","Illinois","United States",,"N13W","D-7888","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-08-05T20:56:00Z","None","0","0","0","0","0","The pilot failure to maintain proper speed and distance during approach to land which resulted in landing long and subsequent runway excursion.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Airspeed - Not attained/maintained, Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Descent/approach/glide path - Incorrect use/operation, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot",,"39.780833999999999","-88.306113999999994","BEECH","S35","AIR","K96","Tuscola Airport","false","1","REC",,"FERY","091","Substantial","VMC","David Hrupsa","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74324","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74324/pdf"
"ENG09IA009","INC","74404","2009-07-15T08:30:00Z","Charlotte (CLT)","North Carolina","United States",,"N506AU","23381","false","Aviation","DirectorBrief","2011-04-12T04:00:00Z",,"None","0","0","0","0","0","The failure of the left hand main landing gear was caused by heat induced cracks resulting from abusive grinding/polishing of the chrome plate that was applied during the last overhaul.","Aircraft - Aircraft systems - Landing gear system - Main landing gear - Damaged/degraded, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Fatigue/wear/corrosion, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Incorrect service/maintenance",,"35.230159","-80.909949999999995","BOEING","737-3B7","AIR","CLT","Douglas International","false","2","TF","SCHD",,"121","Minor",,"US AIRWAYS INC","Unknown","Completed",,"Final","","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74404/pdf"
"DCA09FA065","ACC","74266","2009-07-13T17:45:00Z","Charleston","West Virginia","United States",,"N387SW","26602","false","Aviation","DirectorBrief","2010-08-18T04:00:00Z","2010-08-18T17:51:00Z","None","0","0","0","0","0","Fuselage skin failure due to preexisting fatigue at a chemically milled step.","Aircraft - Aircraft structures - Fuselage - Plates/skins (aux fuselage) - Fatigue/wear/corrosion, Aircraft - Aircraft structures - Fuselage - Plates/skins (aux fuselage) - Failure",,"38.373054000000003","-81.593055000000007","BOEING","737","AIR","CRW","Yeager Airport, Charleston, WV","false","2",,"SCHD",,"121","Substantial",,"SOUTHWEST AIRLINES CO","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74266","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74266/pdf"
"ANC09CA066","ACC","74292","2009-07-13T14:52:00Z","Yakutat","Alaska","United States",,"N93CA","BA-604","false","Aviation","DirectorBrief","2009-09-30T04:00:00Z","2009-09-09T18:53:00Z","None","0","0","0","0","0","The pilot's failure to maintain directional control during landing, which resulted in a runway excursion, and main landing gear collapse.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Directional control - Not attained/maintained, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Failure, Aircraft - Aircraft systems - Landing gear system - Main landing gear - Capability exceeded, Personnel issues - Task performance - Use of equip/info - Aircraft control - Pilot, Environmental issues - Conditions/weather/phenomena - Wind - Crosswind - Response/compensation",,"59.503334000000002","-139.66027800000001","BEECH","G18S","AIR","PAYA","Yakutat","false","2","REC","NSCH",,"135","Substantial","VMC","MUNICH HANS W","Landing","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74292","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74292/pdf"
"CEN09CA429","ACC","74253","2009-07-11T20:30:00Z","Elwood","Nebraska","United States",,"N4990Q","18802724T","false","Aviation","DirectorBrief","2009-10-19T04:00:00Z","2009-08-27T20:41:00Z","Minor","0","0","1","1","0","The pilot's inability to maintain a climb after takeoff due to wind shift or downdraft.","Aircraft - Aircraft oper/perf/capability - Performance/control parameters - Altitude - Attain/maintain not possible, Environmental issues - Conditions/weather/phenomena - Wind - Downdraft - Effect on operation",,"40.579681000000001","-99.860595000000004","CESSNA","A188B","AIR","8NE4","Bornemeier Airstrip","false","1","REC",,"AAPL","137","Substantial","VMC","BORNEMEIER JOEL E","Takeoff","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74253","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74253/pdf"
"ANC09LA065","ACC","74291","2009-07-11T13:00:00Z","Akiachak","Alaska","United States",,"N225BL","542","false","Aviation","DirectorBrief","2010-05-11T04:00:00Z","2010-03-26T20:28:00Z","None","0","0","0","0","0","The loss of engine power due to the failure of a crankshaft component, resulting in an off-airport landing.","Environmental issues - Physical environment - Terrain - Rough terrain - Contributed to outcome, Aircraft - Aircraft power plant - Engine (reciprocating) - Recip engine power section - Failure",,"60.905833999999999","-161.426391","NOORDUYN","UC-64A","AIR",,,"false","1","REC","NSCH",,"135","Substantial","VMC","RENFRO MICHAEL W","Enroute","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74291","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74291/pdf"
"CEN09LA461","ACC","74362","2009-07-11T10:10:00Z","Indianapolis","Indiana","United States",,"N120HQ","17000193","false","Aviation","DirectorBrief","2010-08-12T04:00:00Z","2010-06-08T15:40:00Z","Serious","0","1","0","1","0","The passenger's failure to comply with crewmember instructions to remain seated while the airplane was in turbulent weather conditions, resulting in an injury to the passenger.","Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Effect on personnel, Environmental issues - Conditions/weather/phenomena - Turbulence - (general) - Response/compensation, Personnel issues - Task performance - Communication (personnel) - Following instructions - Passenger",,"39.911945000000003","-86.067497000000003","EMBRAER-EMPRESA BRASILEIRA DE","ERJ 170-20","AIR","IND","Indianapolis International","false","2","TF","SCHD",,"121","None","IMC","REPUBLIC AIRLINE INC","Approach","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74362","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74362/pdf"
"ERA09LA394","ACC","74248","2009-07-10T19:27:00Z","Hertford","North Carolina","United States",,"N357CA","6000","false","Aviation","DirectorBrief","2011-01-07T05:00:00Z","2010-10-01T18:42:00Z","Fatal","1","0","0","1","0","The in-flight collision with terrain for undetermined reasons.","Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"36.27861","-76.481666000000004","AYRES CORPORATION","S2R-T34","AIR","86NC","Craig Craft Airport","false","1","TP",,"OWRK","091","Substantial","VMC","CRAFT AIR SERVICE INC","Maneuvering","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74248","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74248/pdf"
"CEN09LA451","ACC","74333","2009-07-10T17:00:00Z","Beaman","Iowa","United States",,"N6683K","417 B","false","Aviation","DirectorBrief","2010-08-12T04:00:00Z","2010-06-08T15:47:00Z","None","0","0","0","0","0","The loss of engine power during initial climb for undetermined reasons.","Aircraft - Aircraft power plant - (general) - (general) - Failure, Not determined - Not determined - (general) - (general) - Unknown/Not determined",,"42.220001000000003","-92.822776000000005","GRUMMAN ACFT ENG COR-SCHWEIZER","G-164B","AIR",,"Private","false","1","REC",,"AAPL","137","Substantial","VMC","HOPPE, WILLIAM HENRY","Initial Climb","Completed",,"Final","https://data.ntsb.gov/Docket?ProjectID=74333","https://data.ntsb.gov/carol-repgen/api/Aviation/ReportMain/GenerateNewestReport/74333/pdf"
